Employee_ID,Attrition_rate
EID_24861,0.193019897
EID_13033,0.171422479
EID_23673,0.218041879
EID_13265,0.182502377
EID_23411,0.25672078
EID_3761,0.214526616
EID_7299,0.195783331
EID_2379,0.207168566
EID_18863,0.1760094
EID_12115,0.195645085
EID_23879,0.18332562
EID_16586,0.211356138
EID_19003,0.218018369
EID_11107,0.195780117
EID_15416,0.166814051
EID_19214,0.198986387
EID_5135,0.165215914
EID_22464,0.2205964
EID_22759,0.263640867
EID_17833,0.218573155
EID_17627,0.223238989
EID_25730,0.174232334
EID_2377,0.212013242
EID_18085,0.205725549
EID_14096,0.207945257
EID_8384,0.176932113
EID_17105,0.200048136
EID_9929,0.178108552
EID_13267,0.224246506
EID_12954,0.194555513
EID_4464,0.170451394
EID_11464,0.229433387
EID_19308,0.194787015
EID_17530,0.15615323
EID_6981,0.165214674
EID_19951,0.211346686
EID_1100,0.222879768
EID_25145,0.18458652
EID_15614,0.15368021
EID_2961,0.174638966
EID_1742,0.182853611
EID_2843,0.193838819
EID_9549,0.195981496
EID_12832,0.221621945
EID_17914,0.199046675
EID_22832,0.198085521
EID_5755,0.145540566
EID_1141,0.218071619
EID_18954,0.197116795
EID_10824,0.1423699
EID_24478,0.180446498
EID_14916,0.178278977
EID_4434,0.144036631
EID_23650,0.213732751
EID_16556,0.204386382
EID_24656,0.197525186
EID_25965,0.229312748
EID_9279,0.144891702
EID_13802,0.1949488
EID_2748,0.214656694
EID_17346,0.246230429
EID_1171,0.16298087
EID_1552,0.146760722
EID_20674,0.165473692
EID_2475,0.177522558
EID_16714,0.165111837
EID_7857,0.173407513
EID_3294,0.214032634
EID_2280,0.13378649
EID_10203,0.172536181
EID_22162,0.173872091
EID_10438,0.134006951
EID_12898,0.174404163
EID_4358,0.1804654
EID_6179,0.226486641
EID_2538,0.183622206
EID_13110,0.177808948
EID_24585,0.165061257
EID_1006,0.216577703
EID_11632,0.158465399
EID_21011,0.174544156
EID_16869,0.186310934
EID_20564,0.196052263
EID_12996,0.161675943
EID_1503,0.155484291
EID_23053,0.186346324
EID_22049,0.197952115
EID_4346,0.250010604
EID_1887,0.205099926
EID_16849,0.168899607
EID_10071,0.187773249
EID_11265,0.172095717
EID_12611,0.163764469
EID_25542,0.19290278
EID_11582,0.231849371
EID_19550,0.187301286
EID_5351,0.176149503
EID_3305,0.205625677
EID_18846,0.200452247
EID_24764,0.161866017
EID_2191,0.173060134
EID_6314,0.207883831
EID_23248,0.150547319
EID_4570,0.194165663
EID_16415,0.19364456
EID_11002,0.217797406
EID_20498,0.184867365
EID_7846,0.182929608
EID_24121,0.187356492
EID_7536,0.144365783
EID_2015,0.191062003
EID_7934,0.17645666
EID_20903,0.1675638
EID_17535,0.18872203
EID_19760,0.18250087
EID_9550,0.217566263
EID_4261,0.167990839
EID_19753,0.180731528
EID_13542,0.170871303
EID_24283,0.178062922
EID_7552,0.157721799
EID_11577,0.14864692
EID_3228,0.149751888
EID_17468,0.171688419
EID_15815,0.169250338
EID_2093,0.177845354
EID_21356,0.1978174
EID_12357,0.178442329
EID_18495,0.172342086
EID_5098,0.173893478
EID_12691,0.168311262
EID_13240,0.200948341
EID_19312,0.183709943
EID_23914,0.179937651
EID_23175,0.191596894
EID_15413,0.200381923
EID_4785,0.202277835
EID_25933,0.201193253
EID_22705,0.243548789
EID_19350,0.160082175
EID_5369,0.183711844
EID_20410,0.182246621
EID_12557,0.190837315
EID_17678,0.199372412
EID_1342,0.169325748
EID_12230,0.229913996
EID_1311,0.153688544
EID_5860,0.230792073
EID_4259,0.133249005
EID_10209,0.182707889
EID_2300,0.151658183
EID_17408,0.168936237
EID_1883,0.178266642
EID_1053,0.163426351
EID_23610,0.189158674
EID_17585,0.180162281
EID_20845,0.244269172
EID_15683,0.212894305
EID_11976,0.203754463
EID_12031,0.181979684
EID_1711,0.190763326
EID_6239,0.199897832
EID_25541,0.170946094
EID_9308,0.220406882
EID_18168,0.189588117
EID_11934,0.182837581
EID_23472,0.259415989
EID_13731,0.18253902
EID_16069,0.223130571
EID_18276,0.133500486
EID_6141,0.179944946
EID_12061,0.165537125
EID_9450,0.255048144
EID_21730,0.168406485
EID_19506,0.161212477
EID_13552,0.1652523
EID_9945,0.155749727
EID_1924,0.188706686
EID_18453,0.206242664
EID_20225,0.213888065
EID_18673,0.197313356
EID_11420,0.213576426
EID_16631,0.181254873
EID_21237,0.194565322
EID_5015,0.184657625
EID_20179,0.184966663
EID_12073,0.182344775
EID_21147,0.160949618
EID_6714,0.211129227
EID_10645,0.17893441
EID_18298,0.175632796
EID_2640,0.266372597
EID_2318,0.248075535
EID_25226,0.150616594
EID_24099,0.206049202
EID_20938,0.177132423
EID_8377,0.14256693
EID_7023,0.160136845
EID_11385,0.211738452
EID_15016,0.167373922
EID_25794,0.185718056
EID_11494,0.257076199
EID_2425,0.18410274
EID_9847,0.173742766
EID_3570,0.166449764
EID_13573,0.176368056
EID_13780,0.157953999
EID_2949,0.158927468
EID_19834,0.190803352
EID_11384,0.193999545
EID_23154,0.159284382
EID_9337,0.216969356
EID_3653,0.166556604
EID_4850,0.169986698
EID_16283,0.194876458
EID_5107,0.154762669
EID_25156,0.201420162
EID_17223,0.147164899
EID_14695,0.149856665
EID_11374,0.209920095
EID_13672,0.219779342
EID_6782,0.209367948
EID_25074,0.20963501
EID_21087,0.235598767
EID_13017,0.231497735
EID_9947,0.197006938
EID_21221,0.145500143
EID_21639,0.187477148
EID_20333,0.199689063
EID_2970,0.181423421
EID_7624,0.194204115
EID_15741,0.200489411
EID_1312,0.163886024
EID_19575,0.186037347
EID_21047,0.183077071
EID_11969,0.187798049
EID_19145,0.220419378
EID_9871,0.152605563
EID_18852,0.145622379
EID_22326,0.193033822
EID_7259,0.14064333
EID_21920,0.181509175
EID_1436,0.157185713
EID_8261,0.229996033
EID_23228,0.195002574
EID_5560,0.173206945
EID_22357,0.201627724
EID_4816,0.218392607
EID_10000,0.224379704
EID_21908,0.215471372
EID_14887,0.19596987
EID_12497,0.193177486
EID_17976,0.174537124
EID_17356,0.151354846
EID_9785,0.146723456
EID_16224,0.251823164
EID_6020,0.220810265
EID_20716,0.179457066
EID_11351,0.185754071
EID_20899,0.182844301
EID_9718,0.172180803
EID_9479,0.158153502
EID_25048,0.211806497
EID_23370,0.144371949
EID_13877,0.158744185
EID_12256,0.197087714
EID_1903,0.188038335
EID_8830,0.182952616
EID_22060,0.205057864
EID_11996,0.173993823
EID_21061,0.211857007
EID_22604,0.233532157
EID_18463,0.18001342
EID_11375,0.206611844
EID_2685,0.192892569
EID_16010,0.214732344
EID_19288,0.173653901
EID_9283,0.182408056
EID_11122,0.197516402
EID_6638,0.215079755
EID_25516,0.155939317
EID_3864,0.211747691
EID_9746,0.17160179
EID_8407,0.18927922
EID_25463,0.205967057
EID_23098,0.156882705
EID_22512,0.227801477
EID_14671,0.199234635
EID_18482,0.185095696
EID_8151,0.190164928
EID_16624,0.192168018
EID_1983,0.232470117
EID_18445,0.19311095
EID_11891,0.211558808
EID_2010,0.209368268
EID_4592,0.188651905
EID_17412,0.156941779
EID_24883,0.216601802
EID_15661,0.225790456
EID_11757,0.180964146
EID_2627,0.222617837
EID_13243,0.241677751
EID_10917,0.144386476
EID_4360,0.179541288
EID_13536,0.180202835
EID_10695,0.163469705
EID_5746,0.200817892
EID_1178,0.178654366
EID_15290,0.17364029
EID_3540,0.176621612
EID_14684,0.198337432
EID_7914,0.174850228
EID_23733,0.17857045
EID_5907,0.238010658
EID_5142,0.168265611
EID_7686,0.174846952
EID_12078,0.162184293
EID_4880,0.147613321
EID_1527,0.201351138
EID_15919,0.168871653
EID_1260,0.189301386
EID_22377,0.198056124
EID_7876,0.161900967
EID_1213,0.154083877
EID_4161,0.175133444
EID_3214,0.183115732
EID_17651,0.170759427
EID_8005,0.163031569
EID_12852,0.195569722
EID_21465,0.17810324
EID_7371,0.201197591
EID_25687,0.215654702
EID_17222,0.204308418
EID_1994,0.224412304
EID_22384,0.20650293
EID_6344,0.174882609
EID_18801,0.180308526
EID_13688,0.169920416
EID_13779,0.189938639
EID_24969,0.134751821
EID_15311,0.176386457
EID_9095,0.173618307
EID_11675,0.169557693
EID_14870,0.168379977
EID_1575,0.190931966
EID_7440,0.227236943
EID_24259,0.216364783
EID_19501,0.260575129
EID_23743,0.173931682
EID_13287,0.205874624
EID_2226,0.164185737
EID_22439,0.172115346
EID_16078,0.207059784
EID_18895,0.171326979
EID_19860,0.228014222
EID_24564,0.163319809
EID_21747,0.162222918
EID_4659,0.142310433
EID_24149,0.190366315
EID_13300,0.193161696
EID_16950,0.187225308
EID_23778,0.226918188
EID_14691,0.176241694
EID_10789,0.157393157
EID_5525,0.155788781
EID_19424,0.216363858
EID_6171,0.193010655
EID_19569,0.175309692
EID_4602,0.164816719
EID_17919,0.197004089
EID_4286,0.176241087
EID_1973,0.160811653
EID_25715,0.20257398
EID_23385,0.193333935
EID_13681,0.185182587
EID_25410,0.202827586
EID_18267,0.191285112
EID_15252,0.236708938
EID_23214,0.210546932
EID_18551,0.213327701
EID_2401,0.162441535
EID_7609,0.181829094
EID_21291,0.172436725
EID_10126,0.19211371
EID_19714,0.173804333
EID_4911,0.176684974
EID_12505,0.175682893
EID_10377,0.172205477
EID_3407,0.18895388
EID_3386,0.167357457
EID_7623,0.170556604
EID_19517,0.18225791
EID_21782,0.187926677
EID_12361,0.188848411
EID_21171,0.201936488
EID_17836,0.244012191
EID_20286,0.158995968
EID_25798,0.168414143
EID_15699,0.184476526
EID_17006,0.19965802
EID_22476,0.217281861
EID_9406,0.186765079
EID_13559,0.179959944
EID_1340,0.172693622
EID_17848,0.178990618
EID_20358,0.181780413
EID_14265,0.209592022
EID_9820,0.157143527
EID_13755,0.1849654
EID_13293,0.208201098
EID_25837,0.208742094
EID_20466,0.172371028
EID_11032,0.176827113
EID_2399,0.157144042
EID_23917,0.233247609
EID_17011,0.174007511
EID_8967,0.213081705
EID_24468,0.228281781
EID_8435,0.153085277
EID_17953,0.207447822
EID_7140,0.144719717
EID_24404,0.154294884
EID_14380,0.258436554
EID_1232,0.186813772
EID_1573,0.23399957
EID_3684,0.183435564
EID_15824,0.174166275
EID_9212,0.201383119
EID_21121,0.195052744
EID_6346,0.199810382
EID_9525,0.200134769
EID_9726,0.180624772
EID_2526,0.193654882
EID_4228,0.169337444
EID_14595,0.202413905
EID_15856,0.192756353
EID_6768,0.174645221
EID_23953,0.159527254
EID_19059,0.160306676
EID_5268,0.256222197
EID_7619,0.182714122
EID_23028,0.18084379
EID_22104,0.22836933
EID_10318,0.190451574
EID_25369,0.182009462
EID_16633,0.194683285
EID_15848,0.200458942
EID_2240,0.222477954
EID_1059,0.193635265
EID_9315,0.141380101
EID_15388,0.159368184
EID_9984,0.186904655
EID_4296,0.238097297
EID_10927,0.158533756
EID_25054,0.182750572
EID_1884,0.186412009
EID_21960,0.176847767
EID_5572,0.212235454
EID_16872,0.211261594
EID_24525,0.204129573
EID_14237,0.166224133
EID_7114,0.203273855
EID_7448,0.208222355
EID_17668,0.194008034
EID_7674,0.157633762
EID_5884,0.191055156
EID_13942,0.183000658
EID_13098,0.151878415
EID_7695,0.188376899
EID_5350,0.182900591
EID_22853,0.265408641
EID_2385,0.2241501
EID_18006,0.218570899
EID_12875,0.177632268
EID_5478,0.180780646
EID_18690,0.169115935
EID_12545,0.203004901
EID_13888,0.202735468
EID_9732,0.207722349
EID_18001,0.295240265
EID_17479,0.182595114
EID_23757,0.175501541
EID_1303,0.194264042
EID_5375,0.19483351
EID_5869,0.181070865
EID_8825,0.237807195
EID_22567,0.180695604
EID_16273,0.204357857
EID_20618,0.164937242
EID_3608,0.189567608
EID_8806,0.202841253
EID_23170,0.213535219
EID_12243,0.206938404
EID_20089,0.195711413
EID_16852,0.169225408
EID_18312,0.148118642
EID_14010,0.159729285
EID_14705,0.164956057
EID_20956,0.217101042
EID_18794,0.209399845
EID_1629,0.164574244
EID_25483,0.196512896
EID_4542,0.171085985
EID_10076,0.192485416
EID_9469,0.171970356
EID_25284,0.212836818
EID_11972,0.140265283
EID_1798,0.196432723
EID_21903,0.260347749
EID_20031,0.189577911
EID_20365,0.193768052
EID_9210,0.22345058
EID_19750,0.177374556
EID_4006,0.190220391
EID_24922,0.208309011
EID_4760,0.193447793
EID_11035,0.14063158
EID_21008,0.192531695
EID_23731,0.154439089
EID_21788,0.212694982
EID_5428,0.190726217
EID_14023,0.190287326
EID_2937,0.212874455
EID_16931,0.172067263
EID_18299,0.178241174
EID_6660,0.188702601
EID_23187,0.214946759
EID_14868,0.184413061
EID_23247,0.233438103
EID_15971,0.170836324
EID_7852,0.158915862
EID_7017,0.196825669
EID_7494,0.18612442
EID_18706,0.194114129
EID_22784,0.184197061
EID_10756,0.17636243
EID_6854,0.179523341
EID_12554,0.159218789
EID_1162,0.148110197
EID_19581,0.200086838
EID_2169,0.194244688
EID_25149,0.200454923
EID_22575,0.182146069
EID_2265,0.196452295
EID_19668,0.181480295
EID_19245,0.187946435
EID_8194,0.161682666
EID_8081,0.218148315
EID_8670,0.151432857
EID_7992,0.19231923
EID_6596,0.226235128
EID_3699,0.152319877
EID_9698,0.153736433
EID_1847,0.158376779
EID_16179,0.176529777
EID_23663,0.195967523
EID_24287,0.187917172
EID_3527,0.23763359
EID_18652,0.212045573
EID_24110,0.168537426
EID_21419,0.174853991
EID_12865,0.124141017
EID_9237,0.174408018
EID_20408,0.151408524
EID_22934,0.161536974
EID_6492,0.194777618
EID_20285,0.172508288
EID_1286,0.140845955
EID_12542,0.201416006
EID_5523,0.20746911
EID_1979,0.188384348
EID_23146,0.174872816
EID_4773,0.166841037
EID_8785,0.187423021
EID_4463,0.184794259
EID_24028,0.180028518
EID_20920,0.226289131
EID_21392,0.205989589
EID_4079,0.197626181
EID_5173,0.169551352
EID_22915,0.144855058
EID_18347,0.192446728
EID_7984,0.205014248
EID_25148,0.215366712
EID_4350,0.191531188
EID_6909,0.197512301
EID_10582,0.174065898
EID_6248,0.220159717
EID_10035,0.174190965
EID_24603,0.174061977
EID_1794,0.200391485
EID_9407,0.187855638
EID_2114,0.183914794
EID_21125,0.196438663
EID_15046,0.18803716
EID_8058,0.199320501
EID_1961,0.162673444
EID_23324,0.14793227
EID_21521,0.264374032
EID_11043,0.215279746
EID_6461,0.199013234
EID_10398,0.206345995
EID_20635,0.19066793
EID_22940,0.18207035
EID_8582,0.177557292
EID_12770,0.166162339
EID_15982,0.220166994
EID_19692,0.199449211
EID_18304,0.160108458
EID_13603,0.155167856
EID_6145,0.224934286
EID_16587,0.203079926
EID_16835,0.184519106
EID_8399,0.190243731
EID_7012,0.15362347
EID_20575,0.172558506
EID_20747,0.203869276
EID_3907,0.193800239
EID_22626,0.215469855
EID_4442,0.235210516
EID_18034,0.252614144
EID_16055,0.199711915
EID_21684,0.188108893
EID_17499,0.201096631
EID_1222,0.183333944
EID_17204,0.17903983
EID_22732,0.162551783
EID_8539,0.205214379
EID_23136,0.172814102
EID_24470,0.197915366
EID_17404,0.213113925
EID_21498,0.160728404
EID_19495,0.182350559
EID_23966,0.230940321
EID_1388,0.19664608
EID_7374,0.218862294
EID_25441,0.195933622
EID_16616,0.191139726
EID_7654,0.193138656
EID_4217,0.212062131
EID_9968,0.218582015
EID_17830,0.220478021
EID_12023,0.172684378
EID_24002,0.183153229
EID_11371,0.215521603
EID_11096,0.180558443
EID_24835,0.183685933
EID_17439,0.139688861
EID_6587,0.218347988
EID_21946,0.211651026
EID_5431,0.180494581
EID_4723,0.169045367
EID_11535,0.20262973
EID_2330,0.162360455
EID_23531,0.189705382
EID_8913,0.17326535
EID_21273,0.237818419
EID_11927,0.181055274
EID_1385,0.159724488
EID_15758,0.187150107
EID_1023,0.202741009
EID_8959,0.171478112
EID_12911,0.18954089
EID_15925,0.189738592
EID_17769,0.228504393
EID_19842,0.181511954
EID_15875,0.244930098
EID_21284,0.204102941
EID_24825,0.202535563
EID_23825,0.217080881
EID_13001,0.187832467
EID_25601,0.187215127
EID_24670,0.188471033
EID_24412,0.240734589
EID_18712,0.165020531
EID_21138,0.170243041
EID_19335,0.193177825
EID_16753,0.195250135
EID_24399,0.192891966
EID_12567,0.221334378
EID_22161,0.166804159
EID_12609,0.175950739
EID_22249,0.195421644
EID_5314,0.168349101
EID_1897,0.198800198
EID_22507,0.138062137
EID_2878,0.140413165
EID_10098,0.177680409
EID_18435,0.256643535
EID_8063,0.147495491
EID_3512,0.241333745
EID_24444,0.197699535
EID_9813,0.168589496
EID_25132,0.179210173
EID_5613,0.200265335
EID_14062,0.247024324
EID_20073,0.154800518
EID_12506,0.228833986
EID_1092,0.212457284
EID_15895,0.173391595
EID_1039,0.204794458
EID_22016,0.181267138
EID_6764,0.186692229
EID_17384,0.159182144
EID_8705,0.177433409
EID_14832,0.204760916
EID_16473,0.161823887
EID_11186,0.201277108
EID_7476,0.15585255
EID_19671,0.190408533
EID_14001,0.185598064
EID_10658,0.191016235
EID_6668,0.171053007
EID_13786,0.192254592
EID_11224,0.219508511
EID_13296,0.15108265
EID_22145,0.177652583
EID_6494,0.231002388
EID_1649,0.157424139
EID_20878,0.20415274
EID_3790,0.154885032
EID_9257,0.173196975
EID_14917,0.158969151
EID_22052,0.244855771
EID_1198,0.205346406
EID_8478,0.166197271
EID_2071,0.174518243
EID_1250,0.177639024
EID_9000,0.150521707
EID_17319,0.164435834
EID_21794,0.213286872
EID_23350,0.188085019
EID_16278,0.163260957
EID_3330,0.18532434
EID_12584,0.212034964
EID_9354,0.190567945
EID_15007,0.144148723
EID_11656,0.151497404
EID_22526,0.162982998
EID_11027,0.14797292
EID_21588,0.174492591
EID_13717,0.217441102
EID_8073,0.184246914
EID_15972,0.152248886
EID_5730,0.168283319
EID_23968,0.188217752
EID_4299,0.174242091
EID_6302,0.174248755
EID_6974,0.18018603
EID_4829,0.193602402
EID_21139,0.203167072
EID_23456,0.170499725
EID_20110,0.215507104
EID_20342,0.244397027
EID_15238,0.19624023
EID_10349,0.183078977
EID_10077,0.174109589
EID_22330,0.184144738
EID_4368,0.215031702
EID_8859,0.161660829
EID_24277,0.179031815
EID_1061,0.140343875
EID_5597,0.196709831
EID_4820,0.192968768
EID_5863,0.183071252
EID_23680,0.226665942
EID_5542,0.186710515
EID_6203,0.162130986
EID_5355,0.192765981
EID_19669,0.224335251
EID_21725,0.181034043
EID_2138,0.220370375
EID_24278,0.155393862
EID_6591,0.165971282
EID_21056,0.180070151
EID_18759,0.190996193
EID_12059,0.186551427
EID_11077,0.173486185
EID_17216,0.181117229
EID_15655,0.185052215
EID_19017,0.248569692
EID_17846,0.142524953
EID_6418,0.189601579
EID_25942,0.189474099
EID_5420,0.188357019
EID_11764,0.206321926
EID_16483,0.176921518
EID_1901,0.157105135
EID_21480,0.194880959
EID_8006,0.187394405
EID_1282,0.19523196
EID_6895,0.160129996
EID_13677,0.191981267
EID_6071,0.208462167
EID_14425,0.203453156
EID_22685,0.152715714
EID_20203,0.182799209
EID_19161,0.17996984
EID_1947,0.181438559
EID_16574,0.217341428
EID_2561,0.188101071
EID_20668,0.19805795
EID_7831,0.19319006
EID_8769,0.160284851
EID_25191,0.18352998
EID_15590,0.205673142
EID_12458,0.19976412
EID_11406,0.18661342
EID_17629,0.250598388
EID_4632,0.182603996
EID_18455,0.147048246
EID_23077,0.16068634
EID_25024,0.218767159
EID_6269,0.161787504
EID_12100,0.183934585
EID_23190,0.190009043
EID_9030,0.156693947
EID_12359,0.172827281
EID_12041,0.207527045
EID_2019,0.150527825
EID_22974,0.180819619
EID_10351,0.205278367
EID_23630,0.172750877
EID_7309,0.204385223
EID_19821,0.188321144
EID_4033,0.159178025
EID_3435,0.175640556
EID_5759,0.149125175
EID_12826,0.166565722
EID_8148,0.193252394
EID_16088,0.204433423
EID_15783,0.19797607
EID_19521,0.151686311
EID_13016,0.20500795
EID_13708,0.178368963
EID_4237,0.163349523
EID_3620,0.207578166
EID_10042,0.190925266
EID_8833,0.162256105
EID_21028,0.163600278
EID_3485,0.179777728
EID_23372,0.225983837
EID_19410,0.181539835
EID_6598,0.20303351
EID_25371,0.177560468
EID_19483,0.192855061
EID_22826,0.173547861
EID_23606,0.205710384
EID_9346,0.218967644
EID_1608,0.215123324
EID_1603,0.21503434
EID_23041,0.176336685
EID_7801,0.194221077
EID_22456,0.149564982
EID_24428,0.19601578
EID_10811,0.215892716
EID_24566,0.218264284
EID_2531,0.162763833
EID_10878,0.178641394
EID_19548,0.212052531
EID_11988,0.212068405
EID_11378,0.174017669
EID_9896,0.159329574
EID_17323,0.168616804
EID_24976,0.176792756
EID_11249,0.207694758
EID_20395,0.218834804
EID_18262,0.158667252
EID_14670,0.173771238
EID_12880,0.213504566
EID_1406,0.1914141
EID_23014,0.179663997
EID_5224,0.17182431
EID_3232,0.1700413
EID_22327,0.200368689
EID_2285,0.208336594
EID_20468,0.17420382
EID_4443,0.209569317
EID_15641,0.17863078
EID_8106,0.176272273
EID_13958,0.151018142
EID_10214,0.203979069
EID_17739,0.160973071
EID_13347,0.152969982
EID_23453,0.187163542
EID_1477,0.194887861
EID_20224,0.181750864
EID_2362,0.20710229
EID_21421,0.265688808
EID_7860,0.22871445
EID_10286,0.20686221
EID_7184,0.19062108
EID_21742,0.188565172
EID_21610,0.208388376
EID_19375,0.196291531
EID_18564,0.200892304
EID_19108,0.175706244
EID_17928,0.212420082
EID_25613,0.182444372
EID_23787,0.187359703
EID_2392,0.184559116
EID_7574,0.166962852
EID_9810,0.160186082
EID_14332,0.208844785
EID_20937,0.198823096
EID_7827,0.196748168
EID_7457,0.191400173
