Employee_ID,Attrition_rate
EID_20453,0.203053261
EID_11929,0.187930716
EID_12840,0.196863904
EID_22320,0.199265412
EID_25383,0.199045818
EID_10731,0.207145992
EID_1017,0.185756703
EID_1819,0.199446134
EID_22849,0.192661222
EID_12290,0.201446826
EID_24238,0.215041119
EID_3105,0.178610021
EID_14242,0.193011084
EID_16569,0.183537289
EID_8094,0.202515326
EID_7824,0.186916958
EID_8978,0.175132901
EID_25314,0.197536214
EID_17810,0.190289968
EID_14856,0.165981051
EID_22144,0.191115624
EID_23603,0.178335779
EID_7211,0.187064133
EID_19340,0.218521007
EID_1501,0.185965263
EID_22111,0.171406594
EID_16147,0.1943266
EID_16746,0.166266679
EID_20777,0.18398019
EID_12999,0.186173172
EID_21663,0.191428322
EID_11862,0.200033712
EID_17683,0.215094349
EID_19819,0.193238944
EID_21562,0.226613395
EID_24390,0.196346691
EID_14444,0.203062372
EID_3261,0.18190375
EID_7752,0.175519783
EID_3033,0.200641443
EID_22433,0.170494331
EID_23727,0.180039948
EID_24107,0.167818932
EID_22537,0.203303968
EID_13645,0.191281642
EID_16021,0.171611476
EID_19800,0.201483855
EID_1944,0.196217076
EID_15868,0.177568558
EID_22188,0.205191995
EID_13833,0.203368575
EID_15028,0.195543435
EID_24861,0.200154079
EID_13033,0.207309245
EID_23673,0.180840901
EID_13265,0.16199761
EID_23411,0.189691561
EID_3761,0.177467517
EID_7299,0.18678809
EID_2379,0.180794276
EID_18863,0.199133085
EID_12115,0.192111599
EID_23879,0.175129811
EID_16586,0.191547991
EID_19003,0.190086738
EID_11107,0.204110235
EID_15416,0.183313817
EID_19214,0.181437059
EID_5135,0.196217541
EID_22464,0.199857085
EID_22759,0.207367448
EID_17833,0.20344631
EID_17627,0.19435655
EID_25730,0.195200382
EID_2377,0.202905056
EID_18085,0.190115384
EID_14096,0.193983371
EID_8384,0.186292797
EID_17105,0.188881987
EID_9929,0.176667104
EID_13267,0.198028727
EID_12954,0.184468169
EID_4464,0.172052787
EID_11464,0.201138203
EID_19308,0.171645458
EID_17530,0.170385032
EID_6981,0.181693634
EID_19951,0.187507658
EID_1100,0.209702393
EID_25145,0.202365897
EID_15614,0.174703278
EID_2961,0.205335074
EID_1742,0.182321508
EID_2843,0.189491924
EID_9549,0.180712993
EID_12832,0.198979604
EID_17914,0.212921921
EID_22832,0.187556757
EID_5755,0.18230256
EID_1141,0.170921809
EID_18954,0.183140733
EID_10824,0.173046942
EID_24478,0.167928711
EID_14916,0.185557955
EID_4434,0.166758977
EID_23650,0.217529787
EID_16556,0.179565621
EID_24656,0.174364657
EID_25965,0.181682638
EID_9279,0.199304832
EID_13802,0.180847601
EID_2748,0.19597053
EID_17346,0.198453715
EID_1171,0.167233168
EID_1552,0.169392872
EID_20674,0.186025956
EID_2475,0.202673688
EID_16714,0.16906653
EID_7857,0.197286454
EID_3294,0.186693839
EID_2280,0.159544408
EID_10203,0.19414379
EID_22162,0.19728704
EID_10438,0.17318533
EID_12898,0.187108327
EID_4358,0.181973658
EID_6179,0.168573282
EID_2538,0.168658697
EID_13110,0.185532181
EID_24585,0.184829657
EID_1006,0.194091121
EID_11632,0.191773656
EID_21011,0.182016884
EID_16869,0.191164724
EID_20564,0.186111668
EID_12996,0.185044744
EID_1503,0.176547154
EID_23053,0.185885506
EID_22049,0.185947088
EID_4346,0.221578351
EID_1887,0.198456994
EID_16849,0.198549213
EID_10071,0.198760785
EID_11265,0.192570006
EID_12611,0.182743224
EID_25542,0.171776989
EID_11582,0.211284456
EID_19550,0.169295428
EID_5351,0.17038472
EID_3305,0.19129421
EID_18846,0.202775923
EID_24764,0.174867748
EID_2191,0.194005982
EID_6314,0.186603377
EID_23248,0.180394637
EID_4570,0.195409896
EID_16415,0.172096262
EID_11002,0.21361624
EID_20498,0.191913301
EID_7846,0.199494931
EID_24121,0.172898699
EID_7536,0.175552994
EID_2015,0.204124006
EID_7934,0.19481332
EID_20903,0.184849029
EID_17535,0.207929775
EID_19760,0.188594598
EID_9550,0.19806824
EID_4261,0.163595963
EID_19753,0.196377342
EID_13542,0.189471177
EID_24283,0.177875845
EID_7552,0.190507883
EID_11577,0.177022411
EID_3228,0.199510919
EID_17468,0.201912552
EID_15815,0.178822105
EID_2093,0.173676423
EID_21356,0.159370514
EID_12357,0.208306087
EID_18495,0.182677029
EID_5098,0.186108384
EID_12691,0.179301095
EID_13240,0.192760968
EID_19312,0.194648458
EID_23914,0.184282446
EID_23175,0.190258073
EID_15413,0.223313846
EID_4785,0.179284241
EID_25933,0.197236506
EID_22705,0.199076149
EID_19350,0.172107207
EID_5369,0.203145117
EID_20410,0.203193241
EID_12557,0.198146059
EID_17678,0.171509109
EID_1342,0.175644353
EID_12230,0.212606564
EID_1311,0.180162802
EID_5860,0.216005575
EID_4259,0.17474801
EID_10209,0.196180063
EID_2300,0.181959223
EID_17408,0.193779616
EID_1883,0.17259757
EID_1053,0.194574131
EID_23610,0.186853062
EID_17585,0.174967419
EID_20845,0.190838344
EID_15683,0.192167182
EID_11976,0.207758925
EID_12031,0.183259368
EID_1711,0.180319508
EID_6239,0.191567093
EID_25541,0.186306473
EID_9308,0.188256622
EID_18168,0.188233376
EID_11934,0.208546591
EID_23472,0.202989121
EID_13731,0.18362804
EID_16069,0.190496856
EID_18276,0.183915258
EID_6141,0.188732749
EID_12061,0.171859964
EID_9450,0.202403431
EID_21730,0.183791542
EID_19506,0.18758924
EID_13552,0.17742603
EID_9945,0.162120882
EID_1924,0.1999348
EID_18453,0.172378186
EID_20225,0.204104702
EID_18673,0.190283854
EID_11420,0.202067139
EID_16631,0.194188317
EID_21237,0.179030645
EID_5015,0.199358108
EID_20179,0.191169041
EID_12073,0.208218122
EID_21147,0.167720664
EID_6714,0.17542274
EID_10645,0.191875964
EID_18298,0.19545845
EID_2640,0.197352337
EID_2318,0.195243927
EID_25226,0.183911759
EID_24099,0.19351269
EID_20938,0.204743417
EID_8377,0.190219575
EID_7023,0.191395118
EID_11385,0.200676904
EID_15016,0.184062131
EID_25794,0.19315754
EID_11494,0.21095954
EID_2425,0.180962624
EID_9847,0.192949818
EID_3570,0.161949528
EID_13573,0.191978969
EID_13780,0.17106514
EID_2949,0.163476365
EID_19834,0.191678133
EID_11384,0.210049091
EID_23154,0.190304479
EID_9337,0.218452999
EID_3653,0.18297035
EID_4850,0.210959111
EID_16283,0.204845772
EID_5107,0.167461052
EID_25156,0.197418895
EID_17223,0.169701227
EID_14695,0.159613331
EID_11374,0.191933048
EID_13672,0.196722971
EID_6782,0.205807324
EID_25074,0.192127164
EID_21087,0.188118963
EID_13017,0.21069547
EID_9947,0.202642447
EID_21221,0.166964571
EID_21639,0.187504296
EID_20333,0.178185268
EID_2970,0.1897397
EID_7624,0.196736802
EID_15741,0.181857394
EID_1312,0.180414904
EID_19575,0.16913898
EID_21047,0.193168428
EID_11969,0.186981812
EID_19145,0.181303041
EID_9871,0.174218269
EID_18852,0.194466186
EID_22326,0.210024788
EID_7259,0.173279516
EID_21920,0.179989778
EID_1436,0.187192855
EID_8261,0.181727781
EID_23228,0.203548005
EID_5560,0.168178176
EID_22357,0.197991162
EID_4816,0.183356642
EID_10000,0.201066552
EID_21908,0.173242743
EID_14887,0.185596884
EID_12497,0.191490687
EID_17976,0.183388533
EID_17356,0.165416834
EID_9785,0.166639769
EID_16224,0.204796328
EID_6020,0.188141958
EID_20716,0.18415699
EID_11351,0.192365285
EID_20899,0.199045745
EID_9718,0.175861607
EID_9479,0.173399862
EID_25048,0.177041565
EID_23370,0.175201042
EID_13877,0.197552656
EID_12256,0.198754
EID_1903,0.17967667
EID_8830,0.175133804
EID_22060,0.1905443
EID_11996,0.179609075
EID_21061,0.189692585
EID_22604,0.195071457
EID_18463,0.189655411
EID_11375,0.187173688
EID_2685,0.200535137
EID_16010,0.203328974
EID_19288,0.190807801
EID_9283,0.199880397
EID_11122,0.166754232
EID_6638,0.19530951
EID_25516,0.187407206
EID_3864,0.186752525
EID_9746,0.179660722
EID_8407,0.177937011
EID_25463,0.209941257
EID_23098,0.17396541
EID_22512,0.179431526
EID_14671,0.164647841
EID_18482,0.187869964
EID_8151,0.181201284
EID_16624,0.186800322
EID_1983,0.195047377
EID_18445,0.207214756
EID_11891,0.203739045
EID_2010,0.190900821
EID_4592,0.18660381
EID_17412,0.201633559
EID_24883,0.181453604
EID_15661,0.187138054
EID_11757,0.192014007
EID_2627,0.164428531
EID_13243,0.205334074
EID_10917,0.185701524
EID_4360,0.180404005
EID_13536,0.202569957
EID_10695,0.180232266
EID_5746,0.163864355
EID_1178,0.186080161
EID_15290,0.197223438
EID_3540,0.177614652
EID_14684,0.186532007
EID_7914,0.19508617
EID_23733,0.196690899
EID_5907,0.213221315
EID_5142,0.182209794
EID_7686,0.195786761
EID_12078,0.211875729
EID_4880,0.188440927
EID_1527,0.193823705
EID_15919,0.21207902
EID_1260,0.184817059
EID_22377,0.204862248
EID_7876,0.18111622
EID_1213,0.172382039
EID_4161,0.183552601
EID_3214,0.177938606
EID_17651,0.192375998
EID_8005,0.15907028
EID_12852,0.20185373
EID_21465,0.192156479
EID_7371,0.200480895
EID_25687,0.180173689
EID_17222,0.184038264
EID_1994,0.17875318
EID_22384,0.210284431
EID_6344,0.184079504
EID_18801,0.200409909
EID_13688,0.213390831
EID_13779,0.193220135
EID_24969,0.177703642
EID_15311,0.209194343
EID_9095,0.207636614
EID_11675,0.194072529
EID_14870,0.205167096
EID_1575,0.175606789
EID_7440,0.185009599
EID_24259,0.186572424
EID_19501,0.248657401
EID_23743,0.171849078
EID_13287,0.205513534
EID_2226,0.166207189
EID_22439,0.182094979
EID_16078,0.220705282
EID_18895,0.191189672
EID_19860,0.194771301
EID_24564,0.18111819
EID_21747,0.17943155
EID_4659,0.186285152
EID_24149,0.186268345
EID_13300,0.178923393
EID_16950,0.187857758
EID_23778,0.208064947
EID_14691,0.20194053
EID_10789,0.1748506
EID_5525,0.189256133
EID_19424,0.195877715
EID_6171,0.169828454
EID_19569,0.18273367
EID_4602,0.199590581
EID_17919,0.203436749
EID_4286,0.175417889
EID_1973,0.182859021
EID_25715,0.181033675
EID_23385,0.202282156
EID_13681,0.199836603
EID_25410,0.197383743
EID_18267,0.200963081
EID_15252,0.172339305
EID_23214,0.215822435
EID_18551,0.215305402
EID_2401,0.185540213
EID_7609,0.194443902
EID_21291,0.20202345
EID_10126,0.187834564
EID_19714,0.177051524
EID_4911,0.175355662
EID_12505,0.204937214
EID_10377,0.202968096
EID_3407,0.193164902
EID_3386,0.181314913
EID_7623,0.17419178
EID_19517,0.183915821
EID_21782,0.188596212
EID_12361,0.191211108
EID_21171,0.201101547
EID_17836,0.19554581
EID_20286,0.196734792
EID_25798,0.181935429
EID_15699,0.180774481
EID_17006,0.184537469
EID_22476,0.183428009
EID_9406,0.198244444
EID_13559,0.189527031
EID_1340,0.189287245
EID_17848,0.179238379
EID_20358,0.193975112
EID_14265,0.196576902
EID_9820,0.184644197
EID_13755,0.172359372
EID_13293,0.180359339
EID_25837,0.18426276
EID_20466,0.19907777
EID_11032,0.216161369
EID_2399,0.196452369
EID_23917,0.201873789
EID_17011,0.214472166
EID_8967,0.171599125
EID_24468,0.203792134
EID_8435,0.195949126
EID_17953,0.191002786
EID_7140,0.193846576
EID_24404,0.175782624
EID_14380,0.20975168
EID_1232,0.184827544
EID_1573,0.178956283
EID_3684,0.203892557
EID_15824,0.182011121
EID_9212,0.211044808
EID_21121,0.173698346
EID_6346,0.188127908
EID_9525,0.191390966
EID_9726,0.200870972
EID_2526,0.180466907
EID_4228,0.170824888
EID_14595,0.210834953
EID_15856,0.229098421
EID_6768,0.181519014
EID_23953,0.201525936
EID_19059,0.175077638
EID_5268,0.178530108
EID_7619,0.164621102
EID_23028,0.195780437
EID_22104,0.221010089
EID_10318,0.19188172
EID_25369,0.173261781
EID_16633,0.186923712
EID_15848,0.198482169
EID_2240,0.219977337
EID_1059,0.190320531
EID_9315,0.169324489
EID_15388,0.180757796
EID_9984,0.173066452
EID_4296,0.205666022
EID_10927,0.186446083
EID_25054,0.182458288
EID_1884,0.194666876
EID_21960,0.184195535
EID_5572,0.193478051
EID_16872,0.192944617
EID_24525,0.20574486
EID_14237,0.183198266
EID_7114,0.197461995
EID_7448,0.197873281
EID_17668,0.184801782
EID_7674,0.213067525
EID_5884,0.190903169
EID_13942,0.162572744
EID_13098,0.189871116
EID_7695,0.182653798
EID_5350,0.191515469
EID_22853,0.159010139
EID_2385,0.221735914
EID_18006,0.20382037
EID_12875,0.195707393
EID_5478,0.189311291
EID_18690,0.180339013
EID_12545,0.209516944
EID_13888,0.189778079
EID_9732,0.200280412
EID_18001,0.206759101
EID_17479,0.178254514
EID_23757,0.191224511
EID_1303,0.206578083
EID_5375,0.182731305
EID_5869,0.169013158
EID_8825,0.202942961
EID_22567,0.182855493
EID_16273,0.191351428
EID_20618,0.183203055
EID_3608,0.184192358
EID_8806,0.207353935
EID_23170,0.191713295
EID_12243,0.208326808
EID_20089,0.183751398
EID_16852,0.182829388
EID_18312,0.177515856
EID_14010,0.176144283
EID_14705,0.189762114
EID_20956,0.18829494
EID_18794,0.183242547
EID_1629,0.189998487
EID_25483,0.199711506
EID_4542,0.193114826
EID_10076,0.186477976
EID_9469,0.177662141
EID_25284,0.210502207
EID_11972,0.183294852
EID_1798,0.174136874
EID_21903,0.18240264
EID_20031,0.182855822
EID_20365,0.201678962
EID_9210,0.20110116
EID_19750,0.20857054
EID_4006,0.16608364
EID_24922,0.193318022
EID_4760,0.192745585
EID_11035,0.181341731
EID_21008,0.189441962
EID_23731,0.171399607
EID_21788,0.202768535
EID_5428,0.184823863
EID_14023,0.198053223
EID_2937,0.176141768
EID_16931,0.184027384
EID_18299,0.188696634
EID_6660,0.204869487
EID_23187,0.214014947
EID_14868,0.198954694
EID_23247,0.178704778
EID_15971,0.181208363
EID_7852,0.195803153
EID_7017,0.194887052
EID_7494,0.170263125
EID_18706,0.176899687
EID_22784,0.201808408
EID_10756,0.193560574
EID_6854,0.187596681
EID_12554,0.207759008
EID_1162,0.168413251
EID_19581,0.191852247
EID_2169,0.18252509
EID_25149,0.178738418
EID_22575,0.184056424
EID_2265,0.189504591
EID_19668,0.181389161
EID_19245,0.180814299
EID_8194,0.169101047
EID_8081,0.222182344
EID_8670,0.181422857
EID_7992,0.192581317
EID_6596,0.208234542
EID_3699,0.17770404
EID_9698,0.18670858
EID_1847,0.185882129
EID_16179,0.174988126
EID_23663,0.188549331
EID_24287,0.204655772
EID_3527,0.179831466
EID_18652,0.198241147
EID_24110,0.19431771
EID_21419,0.208522269
EID_12865,0.181174891
EID_9237,0.197908893
EID_20408,0.18052419
EID_22934,0.199131091
EID_6492,0.191333807
EID_20285,0.214866576
EID_1286,0.172849052
EID_12542,0.194282013
EID_5523,0.192295363
EID_1979,0.185311554
EID_23146,0.191809917
EID_4773,0.185160646
EID_8785,0.190538899
EID_4463,0.179417089
EID_24028,0.182249894
EID_20920,0.208728262
EID_21392,0.212450607
EID_4079,0.179523791
EID_5173,0.180774133
EID_22915,0.164510117
EID_18347,0.189957741
EID_7984,0.177857068
EID_25148,0.202276282
EID_4350,0.20479809
EID_6909,0.197374602
EID_10582,0.18666751
EID_6248,0.184019435
EID_10035,0.207874788
EID_24603,0.205102526
EID_1794,0.172297255
EID_9407,0.187018419
EID_2114,0.173372445
EID_21125,0.190427326
EID_15046,0.196638606
EID_8058,0.201948146
EID_1961,0.170675459
EID_23324,0.169728826
EID_21521,0.217462349
EID_11043,0.200402349
EID_6461,0.167862182
EID_10398,0.204027704
EID_20635,0.186135861
EID_22940,0.214354985
EID_8582,0.169721728
EID_12770,0.191481821
EID_15982,0.177198273
EID_19692,0.196234136
EID_18304,0.196274058
EID_13603,0.175778569
EID_6145,0.196204286
EID_16587,0.189424137
EID_16835,0.223145355
EID_8399,0.170666034
EID_7012,0.196568368
EID_20575,0.17788844
EID_20747,0.167067123
EID_3907,0.20687905
EID_22626,0.222089709
EID_4442,0.194521033
EID_18034,0.197971145
EID_16055,0.20664526
EID_21684,0.181360643
EID_17499,0.184678976
EID_1222,0.15459646
EID_17204,0.179286803
EID_22732,0.187824995
EID_8539,0.179800186
EID_23136,0.190121061
EID_24470,0.204873589
EID_17404,0.193406421
EID_21498,0.207406808
EID_19495,0.204379689
EID_23966,0.179566356
EID_1388,0.18639216
EID_7374,0.177667444
EID_25441,0.201460101
EID_16616,0.192865167
EID_7654,0.188263026
EID_4217,0.201431406
EID_9968,0.179185458
EID_17830,0.215248899
EID_12023,0.178890185
EID_24002,0.166563601
EID_11371,0.191757491
EID_11096,0.178609743
EID_24835,0.206671865
EID_17439,0.176977723
EID_6587,0.190753119
EID_21946,0.196444909
EID_5431,0.183839162
EID_4723,0.176733591
EID_11535,0.191902316
EID_2330,0.175235197
EID_23531,0.197625049
EID_8913,0.186759272
EID_21273,0.215858267
EID_11927,0.199360549
EID_1385,0.183170405
EID_15758,0.203107356
EID_1023,0.181389161
EID_8959,0.180849081
EID_12911,0.188181779
EID_15925,0.167777184
EID_17769,0.191273072
EID_19842,0.196088194
EID_15875,0.185624483
EID_21284,0.178713025
EID_24825,0.181149698
EID_23825,0.189340333
EID_13001,0.203622078
EID_25601,0.191544539
EID_24670,0.204756351
EID_24412,0.205269178
EID_18712,0.181476777
EID_21138,0.184314653
EID_19335,0.177562793
EID_16753,0.199057413
EID_24399,0.19577679
EID_12567,0.202440184
EID_22161,0.176336889
EID_12609,0.167137193
EID_22249,0.17242186
EID_5314,0.169169631
EID_1897,0.213321825
EID_22507,0.163581417
EID_2878,0.183347759
EID_10098,0.178489389
EID_18435,0.207708499
EID_8063,0.176440983
EID_3512,0.179660348
EID_24444,0.193256213
EID_9813,0.191521848
EID_25132,0.202763204
EID_5613,0.182959242
EID_14062,0.187670077
EID_20073,0.174301037
EID_12506,0.203732258
EID_1092,0.212735996
EID_15895,0.180768905
EID_1039,0.172181773
EID_22016,0.200534275
EID_6764,0.189691601
EID_17384,0.201971431
EID_8705,0.194816819
EID_14832,0.190243261
EID_16473,0.175062059
EID_11186,0.194218502
EID_7476,0.177455101
EID_19671,0.192731351
EID_14001,0.200910413
EID_10658,0.197003899
EID_6668,0.180027442
EID_13786,0.188716327
EID_11224,0.193909878
EID_13296,0.179586729
EID_22145,0.184933737
EID_6494,0.198811919
EID_1649,0.178819708
EID_20878,0.217819767
EID_3790,0.171741493
EID_9257,0.200408235
EID_14917,0.190852587
EID_22052,0.211382971
EID_1198,0.167492811
EID_8478,0.165915971
EID_2071,0.191657915
EID_1250,0.171799477
EID_9000,0.197343414
EID_17319,0.185128811
EID_21794,0.206288031
EID_23350,0.20819861
EID_16278,0.194364771
EID_3330,0.165912967
EID_12584,0.204484213
EID_9354,0.210950175
EID_15007,0.196933161
EID_11656,0.188509093
EID_22526,0.180608852
EID_11027,0.18989584
EID_21588,0.180278039
EID_13717,0.19477506
EID_8073,0.1827224
EID_15972,0.174612058
EID_5730,0.172388067
EID_23968,0.162628361
EID_4299,0.184162753
EID_6302,0.189340367
EID_6974,0.166300631
EID_4829,0.184061947
EID_21139,0.180677
EID_23456,0.201570879
EID_20110,0.158607066
EID_20342,0.180329769
EID_15238,0.204659031
EID_10349,0.191179382
EID_10077,0.177362035
EID_22330,0.195853762
EID_4368,0.17297769
EID_8859,0.198771658
EID_24277,0.163249343
EID_1061,0.177809179
EID_5597,0.180583947
EID_4820,0.200130392
EID_5863,0.214263932
EID_23680,0.187274742
EID_5542,0.174321029
EID_6203,0.1586834
EID_5355,0.176981962
EID_19669,0.211156216
EID_21725,0.192760943
EID_2138,0.199447892
EID_24278,0.19150201
EID_6591,0.200785422
EID_21056,0.158647445
EID_18759,0.226420957
EID_12059,0.202645711
EID_11077,0.190700942
EID_17216,0.193677314
EID_15655,0.198533002
EID_19017,0.198689383
EID_17846,0.193128478
EID_6418,0.192953158
EID_25942,0.19092677
EID_5420,0.186064039
EID_11764,0.184329567
EID_16483,0.191935893
EID_1901,0.170310271
EID_21480,0.192233347
EID_8006,0.222781667
EID_1282,0.189485348
EID_6895,0.173209992
EID_13677,0.189441106
EID_6071,0.211417192
EID_14425,0.196242026
EID_22685,0.182524286
EID_20203,0.196226989
EID_19161,0.174361109
EID_1947,0.18370569
EID_16574,0.188425712
EID_2561,0.166759286
EID_20668,0.214844471
EID_7831,0.197880121
EID_8769,0.176955417
EID_25191,0.205088531
EID_15590,0.205167713
EID_12458,0.180921096
EID_11406,0.187898268
EID_17629,0.169525348
EID_4632,0.171607992
EID_18455,0.175817921
EID_23077,0.199358395
EID_25024,0.211355746
EID_6269,0.19458215
EID_12100,0.176590599
EID_23190,0.184196658
EID_9030,0.191473608
EID_12359,0.181018847
EID_12041,0.188861232
EID_2019,0.175248507
EID_22974,0.189003523
EID_10351,0.185221019
EID_23630,0.202723183
EID_7309,0.178263302
EID_19821,0.195335145
EID_4033,0.184377479
EID_3435,0.191788256
EID_5759,0.171514636
EID_12826,0.186902873
EID_8148,0.189111932
EID_16088,0.18230256
EID_15783,0.183209282
EID_19521,0.193694051
EID_13016,0.156473042
EID_13708,0.193809355
EID_4237,0.204213332
EID_3620,0.201592046
EID_10042,0.186257675
EID_8833,0.16181221
EID_21028,0.181400556
EID_3485,0.188255457
EID_23372,0.221510532
EID_19410,0.185251098
EID_6598,0.189145592
EID_25371,0.190063794
EID_19483,0.183010122
EID_22826,0.172752865
EID_23606,0.194113625
EID_9346,0.199921003
EID_1608,0.180775219
EID_1603,0.200875823
EID_23041,0.205051941
EID_7801,0.196977869
EID_22456,0.187558536
EID_24428,0.192838703
EID_10811,0.185921147
EID_24566,0.215185711
EID_2531,0.18661338
EID_10878,0.181361359
EID_19548,0.193826491
EID_11988,0.202565382
EID_11378,0.208306767
EID_9896,0.194880577
EID_17323,0.194097894
EID_24976,0.183328369
EID_11249,0.199610944
EID_20395,0.176548179
EID_18262,0.180270219
EID_14670,0.203113905
EID_12880,0.181216275
EID_1406,0.1912782
EID_23014,0.217620851
EID_5224,0.199398621
EID_3232,0.188646885
EID_22327,0.185608806
EID_2285,0.183930331
EID_20468,0.200243355
EID_4443,0.191574348
EID_15641,0.171632988
EID_8106,0.200044546
EID_13958,0.169329141
EID_10214,0.212836709
EID_17739,0.178538999
EID_13347,0.183261393
EID_23453,0.183655655
EID_1477,0.194682865
EID_20224,0.165301728
EID_2362,0.185011723
EID_21421,0.216727615
EID_7860,0.19850747
EID_10286,0.18507442
EID_7184,0.180627874
EID_21742,0.184608915
EID_21610,0.179191038
EID_19375,0.183790204
EID_18564,0.197641751
EID_19108,0.189398203
EID_17928,0.207125879
EID_25613,0.180817316
EID_23787,0.187005121
EID_2392,0.194753946
EID_7574,0.180997132
EID_9810,0.180850736
EID_14332,0.217818141
EID_20937,0.172131906
EID_7827,0.179189193
EID_7457,0.190450346
