Employee_ID,Attrition_rate
EID_1967,0.211533912
EID_22274,0.16368812
EID_11091,0.15654681
EID_18421,0.209223994
EID_8316,0.202125161
EID_13308,0.21122532
EID_19481,0.165544363
EID_17732,0.209913608
EID_4504,0.158512797
EID_2539,0.219053956
EID_19529,0.205330047
EID_2279,0.160509573
EID_14508,0.233297017
EID_12241,0.18049261
EID_11530,0.262538544
EID_20147,0.15905745
EID_6154,0.182007427
EID_3523,0.16525987
EID_20453,0.234526631
EID_11929,0.257055358
EID_12840,0.188091952
EID_22320,0.167832706
EID_25383,0.217087909
EID_10731,0.223362996
EID_1017,0.197438351
EID_1819,0.256878067
EID_22849,0.165431861
EID_12290,0.200078413
EID_24238,0.169565559
EID_3105,0.152513344
EID_14242,0.154625542
EID_16569,0.212618644
EID_8094,0.157662663
EID_7824,0.206698479
EID_8978,0.205621451
EID_25314,0.168444774
EID_17810,0.215909984
EID_14856,0.192825525
EID_22144,0.222792812
EID_23603,0.19645289
EID_7211,0.151122067
EID_19340,0.266885503
EID_1501,0.208667632
EID_22111,0.208423297
EID_16147,0.2049683
EID_16746,0.199928339
EID_20777,0.238200095
EID_12999,0.164026586
EID_21663,0.189727161
EID_11862,0.184581856
EID_17683,0.321942175
EID_19819,0.191709472
EID_21562,0.157391698
EID_24390,0.205233345
EID_14444,0.231071186
EID_3261,0.169966875
EID_7752,0.145994177
EID_3033,0.162870721
EID_22433,0.207132165
EID_23727,0.182314974
EID_24107,0.173014466
EID_22537,0.248226984
EID_13645,0.200595821
EID_16021,0.192145738
EID_19800,0.207421928
EID_1944,0.228473538
EID_15868,0.202969279
EID_22188,0.203755997
EID_13833,0.171225287
EID_15028,0.180181718
EID_24861,0.20279204
EID_13033,0.188024622
EID_23673,0.184020451
EID_13265,0.203068805
EID_23411,0.19796828
EID_3761,0.180248758
EID_7299,0.183724045
EID_2379,0.158467138
EID_18863,0.226184043
EID_12115,0.197401799
EID_23879,0.161104905
EID_16586,0.211268996
EID_19003,0.170923369
EID_11107,0.211450117
EID_15416,0.182716908
EID_19214,0.16763353
EID_5135,0.241603771
EID_22464,0.156591876
EID_22759,0.224668724
EID_17833,0.230828155
EID_17627,0.218638275
EID_25730,0.202645191
EID_2377,0.205675861
EID_18085,0.218857692
EID_14096,0.242191685
EID_8384,0.179231398
EID_17105,0.211040993
EID_9929,0.172563552
EID_13267,0.29224103
EID_12954,0.162544085
EID_4464,0.172506394
EID_11464,0.215974101
EID_19308,0.190947729
EID_17530,0.131972516
EID_6981,0.201996817
EID_19951,0.172463829
EID_1100,0.273801196
EID_25145,0.191277949
EID_15614,0.218446639
EID_2961,0.145697537
EID_1742,0.203530754
EID_2843,0.183735962
EID_9549,0.244876496
EID_12832,0.268449802
EID_17914,0.240560961
EID_22832,0.269373378
EID_5755,0.26227628
EID_1141,0.199940904
EID_18954,0.216235366
EID_10824,0.204348471
EID_24478,0.212984356
EID_14916,0.138018977
EID_4434,0.184299488
EID_23650,0.165884894
EID_16556,0.224727811
EID_24656,0.209272329
EID_25965,0.173751319
EID_9279,0.230697416
EID_13802,0.1970738
EID_2748,0.183985265
EID_17346,0.224504357
EID_1171,0.192616584
EID_1552,0.146611436
EID_20674,0.221842978
EID_2475,0.198846844
EID_16714,0.147750765
EID_7857,0.178348227
EID_3294,0.181291919
EID_2280,0.165972204
EID_10203,0.170626895
EID_22162,0.18302352
EID_10438,0.215742665
EID_12898,0.190509163
EID_4358,0.224294829
EID_6179,0.208321641
EID_2538,0.138779348
EID_13110,0.23950109
EID_24585,0.256780662
EID_1006,0.249735561
EID_11632,0.167211828
EID_21011,0.188793442
EID_16869,0.148487362
EID_20564,0.178795834
EID_12996,0.194827372
EID_1503,0.230685577
EID_23053,0.160307753
EID_22049,0.205868544
EID_4346,0.213454175
EID_1887,0.142498497
EID_16849,0.146254607
EID_10071,0.191915392
EID_11265,0.171325003
EID_12611,0.184463279
EID_25542,0.146443495
EID_11582,0.260229228
EID_19550,0.173482714
EID_5351,0.20550736
EID_3305,0.230292105
EID_18846,0.227842961
EID_24764,0.209403874
EID_2191,0.164612991
EID_6314,0.167096688
EID_23248,0.256007319
EID_4570,0.177084948
EID_16415,0.216468131
EID_11002,0.21423812
EID_20498,0.186061651
EID_7846,0.188877465
EID_24121,0.188530349
EID_7536,0.156291497
EID_2015,0.142527003
EID_7934,0.11948666
EID_20903,0.197254515
EID_17535,0.183229887
EID_19760,0.185832299
EID_9550,0.24852412
EID_4261,0.139852982
EID_19753,0.263407004
EID_13542,0.153939338
EID_24283,0.202992922
EID_7552,0.202953942
EID_11577,0.148096206
EID_3228,0.204920459
EID_17468,0.171001276
EID_15815,0.163721052
EID_2093,0.157973211
EID_21356,0.221190257
EID_12357,0.215798043
EID_18495,0.146248515
EID_5098,0.156524192
EID_12691,0.264695548
EID_13240,0.237085484
EID_19312,0.212174229
EID_23914,0.169266223
EID_23175,0.147799037
EID_15413,0.270926923
EID_4785,0.155532121
EID_25933,0.209668253
EID_22705,0.230983074
EID_19350,0.135253603
EID_5369,0.241490058
EID_20410,0.166031621
EID_12557,0.22490803
EID_17678,0.172974554
EID_1342,0.202332177
EID_12230,0.268298282
EID_1311,0.181201401
EID_5860,0.188982787
EID_4259,0.150799005
EID_10209,0.220480031
EID_2300,0.196472111
EID_17408,0.184369808
EID_1883,0.195858785
EID_1053,0.266632066
EID_23610,0.242166531
EID_17585,0.17563871
EID_20845,0.191916172
EID_15683,0.149398591
EID_11976,0.186586129
EID_12031,0.153919684
EID_1711,0.213824754
EID_6239,0.210018546
EID_25541,0.181833237
EID_9308,0.205993311
EID_18168,0.211071688
EID_11934,0.213413296
EID_23472,0.245424561
EID_13731,0.21971902
EID_16069,0.163398428
EID_18276,0.159192629
EID_6141,0.217999708
EID_12061,0.175589982
EID_9450,0.227131716
EID_21730,0.215730771
EID_19506,0.16185462
EID_13552,0.160958015
EID_9945,0.200320441
EID_1924,0.1750674
EID_18453,0.201147843
EID_20225,0.154687351
EID_18673,0.220566927
EID_11420,0.205301069
EID_16631,0.217105587
EID_21237,0.165745322
EID_5015,0.193664054
EID_20179,0.191189521
EID_12073,0.210859061
EID_21147,0.171770332
EID_6714,0.237838037
EID_10645,0.144302982
EID_18298,0.163014225
EID_2640,0.208006168
EID_2318,0.158093213
EID_25226,0.161840879
EID_24099,0.172996345
EID_20938,0.305216708
EID_8377,0.185108121
EID_7023,0.194712559
EID_11385,0.181853452
EID_15016,0.165871065
EID_25794,0.21212877
EID_11494,0.18194477
EID_2425,0.184931312
EID_9847,0.195063909
EID_3570,0.131758931
EID_13573,0.228024484
EID_13780,0.18414757
EID_2949,0.162348183
EID_19834,0.155109066
EID_11384,0.188264545
EID_23154,0.221962239
EID_9337,0.216846499
EID_3653,0.273640175
EID_4850,0.166849555
EID_16283,0.171782886
EID_5107,0.217075526
EID_25156,0.158834448
EID_17223,0.231480614
EID_14695,0.201806665
EID_11374,0.211171524
EID_13672,0.295596485
EID_6782,0.274258662
EID_25074,0.226583582
EID_21087,0.225617815
EID_13017,0.270112735
EID_9947,0.160021224
EID_21221,0.176862286
EID_21639,0.292062148
EID_20333,0.213804301
EID_2970,0.23376485
EID_7624,0.192918401
EID_15741,0.244879947
EID_1312,0.193077452
EID_19575,0.14671199
EID_21047,0.189969214
EID_11969,0.216695906
EID_19145,0.24831652
EID_9871,0.153759134
EID_18852,0.166810593
EID_22326,0.216692394
EID_7259,0.149129758
EID_21920,0.188144889
EID_1436,0.210741427
EID_8261,0.187033891
EID_23228,0.241449002
EID_5560,0.149339088
EID_22357,0.248870581
EID_4816,0.182688321
EID_10000,0.146093276
EID_21908,0.217671372
EID_14887,0.178993442
EID_12497,0.22743701
EID_17976,0.254554267
EID_17356,0.180350917
EID_9785,0.152874885
EID_16224,0.207778164
EID_6020,0.158700979
EID_20716,0.190498495
EID_11351,0.151606809
EID_20899,0.265847873
EID_9718,0.198580803
EID_9479,0.146384931
EID_25048,0.221645783
EID_23370,0.155140521
EID_13877,0.263721328
EID_12256,0.169647
EID_1903,0.248678335
EID_8830,0.180181902
EID_22060,0.17402715
EID_11996,0.182129537
EID_21061,0.173256709
EID_22604,0.235945729
EID_18463,0.161397705
EID_11375,0.157052844
EID_2685,0.162209235
EID_16010,0.198284487
EID_19288,0.223633901
EID_9283,0.292420199
EID_11122,0.181087116
EID_6638,0.212303088
EID_25516,0.139618603
EID_3864,0.167816262
EID_9746,0.181635361
EID_8407,0.276368506
EID_25463,0.193800628
EID_23098,0.257611038
EID_22512,0.167884097
EID_14671,0.150968921
EID_18482,0.152209982
EID_8151,0.254705642
EID_16624,0.204612161
EID_1983,0.172646188
EID_18445,0.174082378
EID_11891,0.161929522
EID_2010,0.19352541
EID_4592,0.179441905
EID_17412,0.161534279
EID_24883,0.221421802
EID_15661,0.163507027
EID_11757,0.243117004
EID_2627,0.250584265
EID_13243,0.230192037
EID_10917,0.188905762
EID_4360,0.190337002
EID_13536,0.194864978
EID_10695,0.189236133
EID_5746,0.232362178
EID_1178,0.19762508
EID_15290,0.275446719
EID_3540,0.231432326
EID_14684,0.192646004
EID_7914,0.202028085
EID_23733,0.18680045
EID_5907,0.252870658
EID_5142,0.183124897
EID_7686,0.262950047
EID_12078,0.174207865
EID_4880,0.181845463
EID_1527,0.165596853
EID_15919,0.29289451
EID_1260,0.257843529
EID_22377,0.242876124
EID_7876,0.24465311
EID_1213,0.154007686
EID_4161,0.148178801
EID_3214,0.17020597
EID_17651,0.152212999
EID_8005,0.14422014
EID_12852,0.161186865
EID_21465,0.13281324
EID_7371,0.232795448
EID_25687,0.128966845
EID_17222,0.154819132
EID_1994,0.17615159
EID_22384,0.223327215
EID_6344,0.208284752
EID_18801,0.203199955
EID_13688,0.252485416
EID_13779,0.205045067
EID_24969,0.180993071
EID_15311,0.261117171
EID_9095,0.174068307
EID_11675,0.212956264
EID_14870,0.171988548
EID_1575,0.159820061
EID_7440,0.1492298
EID_24259,0.171456212
EID_19501,0.331048701
EID_23743,0.163079539
EID_13287,0.225876767
EID_2226,0.189418595
EID_22439,0.141397489
EID_16078,0.235350141
EID_18895,0.187089836
EID_19860,0.186180651
EID_24564,0.206424095
EID_21747,0.171440775
EID_4659,0.127177576
EID_24149,0.174551672
EID_13300,0.182241696
EID_16950,0.171603879
EID_23778,0.211637473
EID_14691,0.199240265
EID_10789,0.1810678
EID_5525,0.194860566
EID_19424,0.195303858
EID_6171,0.227139227
EID_19569,0.171816835
EID_4602,0.254323624
EID_17919,0.178016708
EID_4286,0.133663945
EID_1973,0.14899451
EID_25715,0.231981837
EID_23385,0.199596078
EID_13681,0.197703301
EID_25410,0.165418538
EID_18267,0.14601654
EID_15252,0.184059653
EID_23214,0.233426217
EID_18551,0.263772701
EID_2401,0.197875107
EID_7609,0.238771951
EID_21291,0.195196725
EID_10126,0.166957282
EID_19714,0.209715762
EID_4911,0.186577831
EID_12505,0.200753607
EID_10377,0.224619048
EID_3407,0.259892451
EID_3386,0.172237457
EID_7623,0.16838589
EID_19517,0.13203541
EID_21782,0.159533106
EID_12361,0.186120554
EID_21171,0.245375773
EID_17836,0.218207905
EID_20286,0.154408646
EID_25798,0.205607715
EID_15699,0.27232724
EID_17006,0.199123735
EID_22476,0.181165254
EID_9406,0.279514722
EID_13559,0.159563516
EID_1340,0.208083622
EID_17848,0.213434189
EID_20358,0.215137556
EID_14265,0.207828451
EID_9820,0.228267098
EID_13755,0.138684686
EID_13293,0.203313003
EID_25837,0.19570138
EID_20466,0.162153885
EID_11032,0.251505685
EID_2399,0.167966185
EID_23917,0.190116894
EID_17011,0.218891083
EID_8967,0.152834562
EID_24468,0.183301067
EID_8435,0.191039563
EID_17953,0.211046393
EID_7140,0.158303288
EID_24404,0.217046312
EID_14380,0.30065084
EID_1232,0.225423772
EID_1573,0.182118142
EID_3684,0.226776278
EID_15824,0.171983061
EID_9212,0.252127404
EID_21121,0.182219173
EID_6346,0.172225954
EID_9525,0.198655483
EID_9726,0.171785486
EID_2526,0.269478454
EID_4228,0.202339944
EID_14595,0.184332476
EID_15856,0.23097421
EID_6768,0.196844507
EID_23953,0.200937968
EID_19059,0.160158819
EID_5268,0.213590054
EID_7619,0.150090551
EID_23028,0.223164504
EID_22104,0.261845044
EID_10318,0.23586586
EID_25369,0.162125891
EID_16633,0.216916856
EID_15848,0.143591085
EID_2240,0.186758669
EID_1059,0.185475265
EID_9315,0.165737244
EID_15388,0.151763898
EID_9984,0.167428226
EID_4296,0.220798011
EID_10927,0.173223041
EID_25054,0.163354144
EID_1884,0.162438438
EID_21960,0.156772767
EID_5572,0.171849026
EID_16872,0.193377309
EID_24525,0.20832743
EID_14237,0.186954133
EID_7114,0.150287247
EID_7448,0.184671641
EID_17668,0.187145891
EID_7674,0.176781262
EID_5884,0.195536585
EID_13942,0.173056372
EID_13098,0.176130558
EID_7695,0.204306899
EID_5350,0.142682734
EID_22853,0.20152507
EID_2385,0.271362957
EID_18006,0.209960185
EID_12875,0.228563696
EID_5478,0.158993146
EID_18690,0.206449507
EID_12545,0.225833472
EID_13888,0.165101539
EID_9732,0.225375206
EID_18001,0.277024551
EID_17479,0.212952257
EID_23757,0.139497255
EID_1303,0.261509042
EID_5375,0.166546903
EID_5869,0.176086579
EID_8825,0.244931481
EID_22567,0.184777747
EID_16273,0.206290714
EID_20618,0.209516528
EID_3608,0.226891179
EID_8806,0.207821968
EID_23170,0.143986647
EID_12243,0.220623404
EID_20089,0.174330699
EID_16852,0.197869694
EID_18312,0.144404595
EID_14010,0.184357142
EID_14705,0.153271057
EID_20956,0.15386747
EID_18794,0.216241273
EID_1629,0.23614091
EID_25483,0.251340753
EID_4542,0.159649913
EID_10076,0.164338988
EID_9469,0.187187737
EID_25284,0.299946104
EID_11972,0.188477426
EID_1798,0.161395937
EID_21903,0.20204132
EID_20031,0.183332911
EID_20365,0.172164481
EID_9210,0.22845808
EID_19750,0.23012527
EID_4006,0.14192057
EID_24922,0.188414011
EID_4760,0.192992793
EID_11035,0.171320865
EID_21008,0.205890148
EID_23731,0.271554804
EID_21788,0.257764267
EID_5428,0.243061932
EID_14023,0.149541612
EID_2937,0.208825884
EID_16931,0.252063692
EID_18299,0.201113317
EID_6660,0.224344744
EID_23187,0.203359974
EID_14868,0.163637347
EID_23247,0.131347389
EID_15971,0.218629182
EID_7852,0.185961576
EID_7017,0.265598526
EID_7494,0.170431563
EID_18706,0.230914844
EID_22784,0.190059204
EID_10756,0.255200287
EID_6854,0.208638341
EID_12554,0.238999504
EID_1162,0.229421626
EID_19581,0.143371123
EID_2169,0.181762545
EID_25149,0.319904209
EID_22575,0.234823212
EID_2265,0.165507295
EID_19668,0.204332081
EID_19245,0.26490215
EID_8194,0.184196524
EID_8081,0.239766172
EID_8670,0.239951429
EID_7992,0.183800659
EID_6596,0.244002271
EID_3699,0.20744702
EID_9698,0.16139929
EID_1847,0.160787731
EID_16179,0.240324063
EID_23663,0.195159666
EID_24287,0.182782886
EID_3527,0.215085733
EID_18652,0.191485573
EID_24110,0.145293855
EID_21419,0.252876134
EID_12865,0.219082446
EID_9237,0.17168778
EID_20408,0.190322095
EID_22934,0.200398045
EID_6492,0.183459403
EID_20285,0.200388288
EID_1286,0.148634526
EID_12542,0.198136006
EID_5523,0.165802681
EID_1979,0.239940777
EID_23146,0.156712458
EID_4773,0.191955323
EID_8785,0.15857445
EID_4463,0.295698544
EID_24028,0.181756197
EID_20920,0.250224131
EID_21392,0.275965303
EID_4079,0.182944395
EID_5173,0.228027067
EID_22915,0.131505058
EID_18347,0.184178871
EID_7984,0.232773534
EID_25148,0.273668141
EID_4350,0.229391545
EID_6909,0.193407301
EID_10582,0.179223755
EID_6248,0.171624717
EID_10035,0.206147394
EID_24603,0.171146263
EID_1794,0.191743628
EID_9407,0.219901709
EID_2114,0.170353722
EID_21125,0.195663663
EID_15046,0.179189303
EID_8058,0.203319073
EID_1961,0.217972729
EID_23324,0.140469413
EID_21521,0.276241175
EID_11043,0.251821174
EID_6461,0.178341091
EID_10398,0.175783852
EID_20635,0.20666793
EID_22940,0.253207492
EID_8582,0.186790864
EID_12770,0.187165911
EID_15982,0.205249137
EID_19692,0.208722901
EID_18304,0.208307029
EID_13603,0.162484285
EID_6145,0.191853393
EID_16587,0.146314569
EID_16835,0.223867677
EID_8399,0.128428017
EID_7012,0.202489184
EID_20575,0.18803922
EID_20747,0.206073562
EID_3907,0.159774525
EID_22626,0.304079855
EID_4442,0.195130516
EID_18034,0.181955572
EID_16055,0.23485263
EID_21684,0.230920322
EID_17499,0.180799488
EID_1222,0.11825823
EID_17204,0.160053402
EID_22732,0.173237497
EID_8539,0.282080093
EID_23136,0.156484816
EID_24470,0.244121795
EID_17404,0.20076821
EID_21498,0.296313404
EID_19495,0.236524844
EID_23966,0.146116928
EID_1388,0.257518223
EID_7374,0.227578722
EID_25441,0.31383505
EID_16616,0.181647583
EID_7654,0.198821513
EID_4217,0.226985703
EID_9968,0.218412729
EID_17830,0.144217783
EID_12023,0.175230092
EID_24002,0.226046801
EID_11371,0.175483745
EID_11096,0.197794871
EID_24835,0.189933433
EID_17439,0.210283861
EID_6587,0.214833226
EID_21946,0.179761205
EID_5431,0.189999581
EID_4723,0.195431795
EID_11535,0.223201158
EID_2330,0.206367598
EID_23531,0.200852525
EID_8913,0.168342136
EID_21273,0.245131633
EID_11927,0.199795274
EID_1385,0.299540203
EID_15758,0.228847012
EID_1023,0.22041458
EID_8959,0.15366954
EID_12911,0.19884589
EID_15925,0.165858592
EID_17769,0.186191536
EID_19842,0.216309097
EID_15875,0.187692241
EID_21284,0.180701513
EID_24825,0.217219849
EID_23825,0.208630167
EID_13001,0.203686039
EID_25601,0.16407727
EID_24670,0.161750676
EID_24412,0.160204589
EID_18712,0.165303388
EID_21138,0.164072327
EID_19335,0.199416396
EID_16753,0.175543706
EID_24399,0.358068395
EID_12567,0.211405092
EID_22161,0.145183444
EID_12609,0.192248597
EID_22249,0.15278593
EID_5314,0.177899816
EID_1897,0.245220913
EID_22507,0.201695708
EID_2878,0.13310388
EID_10098,0.260059695
EID_18435,0.182816749
EID_8063,0.176150491
EID_3512,0.187942674
EID_24444,0.200823106
EID_9813,0.187475924
EID_25132,0.198691602
EID_5613,0.189219621
EID_14062,0.168840038
EID_20073,0.165940518
EID_12506,0.145853629
EID_1092,0.270527998
EID_15895,0.169464452
EID_1039,0.182255886
EID_22016,0.223452138
EID_6764,0.20430205
EID_17384,0.213230715
EID_8705,0.190558409
EID_14832,0.157771631
EID_16473,0.14568103
EID_11186,0.217689251
EID_7476,0.16279255
EID_19671,0.175820676
EID_14001,0.216530206
EID_10658,0.21803695
EID_6668,0.144456221
EID_13786,0.181438164
EID_11224,0.201804939
EID_13296,0.228938365
EID_22145,0.162215202
EID_6494,0.18539096
EID_1649,0.170974854
EID_20878,0.164209883
EID_3790,0.158565746
EID_9257,0.130946618
EID_14917,0.175916294
EID_22052,0.333526485
EID_1198,0.149166406
EID_8478,0.173057986
EID_2071,0.164243957
EID_1250,0.210434739
EID_9000,0.177923374
EID_17319,0.214194406
EID_21794,0.206757015
EID_23350,0.159179305
EID_16278,0.141572386
EID_3330,0.203201483
EID_12584,0.157047107
EID_9354,0.211125088
EID_15007,0.23022658
EID_11656,0.172013213
EID_22526,0.217969426
EID_11027,0.16104792
EID_21588,0.17748402
EID_13717,0.16565253
EID_8073,0.1938212
EID_15972,0.176161029
EID_5730,0.207439033
EID_23968,0.185880431
EID_4299,0.173066377
EID_6302,0.247495183
EID_6974,0.155845315
EID_4829,0.261910974
EID_21139,0.1884685
EID_23456,0.205200439
EID_20110,0.211448533
EID_20342,0.263014884
EID_15238,0.153539516
EID_10349,0.278664691
EID_10077,0.165941018
EID_22330,0.165946881
EID_4368,0.168533845
EID_8859,0.173835829
EID_24277,0.148819672
EID_1061,0.21120459
EID_5597,0.209141974
EID_4820,0.222655196
EID_5863,0.195001966
EID_23680,0.180222371
EID_5542,0.198675515
EID_6203,0.1485517
EID_5355,0.217585981
EID_19669,0.248438108
EID_21725,0.271672138
EID_2138,0.241778946
EID_24278,0.228518505
EID_6591,0.194787711
EID_21056,0.190613722
EID_18759,0.194365478
EID_12059,0.154354105
EID_11077,0.152085471
EID_17216,0.219548657
EID_15655,0.234266501
EID_19017,0.158644692
EID_17846,0.162429239
EID_6418,0.224696579
EID_25942,0.262998385
EID_5420,0.211342019
EID_11764,0.185774784
EID_16483,0.232142947
EID_1901,0.163515135
EID_21480,0.181651674
EID_8006,0.287640834
EID_1282,0.180757674
EID_6895,0.158292496
EID_13677,0.194115553
EID_6071,0.280023596
EID_14425,0.190126013
EID_22685,0.174927143
EID_20203,0.169988494
EID_19161,0.182230555
EID_1947,0.179437845
EID_16574,0.262507856
EID_2561,0.183749643
EID_20668,0.224117236
EID_7831,0.15771506
EID_8769,0.177667708
EID_25191,0.259179266
EID_15590,0.276268857
EID_12458,0.146190548
EID_11406,0.203079134
EID_17629,0.195957674
EID_4632,0.186463996
EID_18455,0.12893896
EID_23077,0.188349198
EID_25024,0.206737873
EID_6269,0.166301075
EID_12100,0.177580299
EID_23190,0.146293329
EID_9030,0.266271804
EID_12359,0.148234424
EID_12041,0.201860616
EID_2019,0.179699254
EID_22974,0.189144262
EID_10351,0.17752551
EID_23630,0.235006591
EID_7309,0.175126651
EID_19821,0.133727573
EID_4033,0.178278739
EID_3435,0.152654128
EID_5759,0.181442318
EID_12826,0.168496436
EID_8148,0.218503966
EID_16088,0.20624628
EID_15783,0.207204641
EID_19521,0.203492025
EID_13016,0.142201521
EID_13708,0.172019677
EID_4237,0.205801666
EID_3620,0.215928523
EID_10042,0.210058838
EID_8833,0.211391105
EID_21028,0.199445278
EID_3485,0.262767728
EID_23372,0.234018599
EID_19410,0.154395549
EID_6598,0.157847796
EID_25371,0.173836897
EID_19483,0.166440061
EID_22826,0.216806433
EID_23606,0.236621813
EID_9346,0.293140502
EID_1608,0.15026261
EID_1603,0.233112912
EID_23041,0.227445971
EID_7801,0.222552268
EID_22456,0.167719268
EID_24428,0.177614351
EID_10811,0.253645573
EID_24566,0.214427855
EID_2531,0.15895169
EID_10878,0.224425679
EID_19548,0.293018246
EID_11988,0.215432691
EID_11378,0.250403384
EID_9896,0.149640288
EID_17323,0.193778947
EID_24976,0.204174184
EID_11249,0.148255472
EID_20395,0.219044089
EID_18262,0.185645109
EID_14670,0.191931952
EID_12880,0.190078138
EID_1406,0.139717433
EID_23014,0.173740426
EID_5224,0.17232931
EID_3232,0.153848442
EID_22327,0.178699403
EID_2285,0.173235165
EID_20468,0.242516678
EID_4443,0.235892174
EID_15641,0.175261494
EID_8106,0.231752273
EID_13958,0.151797071
EID_10214,0.171243355
EID_17739,0.181994499
EID_13347,0.192955696
EID_23453,0.185167827
EID_1477,0.177681432
EID_20224,0.158110864
EID_2362,0.163710861
EID_21421,0.176938808
EID_7860,0.202843735
EID_10286,0.23970721
EID_7184,0.169883937
EID_21742,0.196829458
EID_21610,0.182490519
EID_19375,0.216895102
EID_18564,0.191235876
EID_19108,0.175554101
EID_17928,0.179822939
EID_25613,0.143746991
EID_23787,0.179552561
EID_2392,0.210151973
EID_7574,0.265578566
EID_9810,0.220935368
EID_14332,0.18967407
EID_20937,0.170795953
EID_7827,0.184359596
EID_7457,0.156645173
